event_id,event,sensor,file_name,min,max
S784174,FlashFlood,ir069,S784174_ir069_fi76_FlashFlood_2018_0701_1231.npz,-63.98999786376953,-23.6299991607666
S772806,FlashFlood,ir069,S772806_ir069_fi79_FlashFlood_2018_0701_1231.npz,-58.28999710083008,-18.369998931884766
S787772,FlashFlood,ir069,S787772_ir069_fi81_FlashFlood_2018_0701_1231.npz,-71.40999603271484,-21.889999389648438
S781170,FlashFlood,ir069,S781170_ir069_fi89_FlashFlood_2018_0701_1231.npz,-71.73999786376953,-15.979999542236328
S775664,FlashFlood,ir069,S775664_ir069_fi97_FlashFlood_2018_0701_1231.npz,-80.91999816894531,-21.889999389648438
S786131,FlashFlood,ir069,S786131_ir069_fi104_FlashFlood_2018_0701_1231.npz,-76.4000015258789,-23.549999237060547
S788044,Flood,ir069,S788044_ir069_fi110_Flood_2018_0701_1231.npz,-65.56999969482422,-13.25999927520752
S782931,FlashFlood,ir069,S782931_ir069_fi122_FlashFlood_2018_0701_1231.npz,-56.44999694824219,-20.03999900817871
S788449,FlashFlood,ir069,S788449_ir069_fi125_FlashFlood_2018_0701_1231.npz,-76.86000061035156,-21.189998626708984
S777291,FlashFlood,ir069,S777291_ir069_fi126_FlashFlood_2018_0701_1231.npz,-68.3699951171875,-17.779998779296875
S778696,HeavyRain,ir069,S778696_ir069_fi131_HeavyRain_2018_0701_1231.npz,-83.25,-22.399999618530273
S779430,FlashFlood,ir069,S779430_ir069_fi133_FlashFlood_2018_0701_1231.npz,-75.88999938964844,-30.979999542236328
S779148,FlashFlood,ir069,S779148_ir069_fi134_FlashFlood_2018_0701_1231.npz,-71.5199966430664,-18.43000030517578
S787583,FlashFlood,ir069,S787583_ir069_fi137_FlashFlood_2018_0701_1231.npz,-80.6500015258789,-24.69999885559082
S782554,FlashFlood,ir069,S782554_ir069_fi138_FlashFlood_2018_0701_1231.npz,-74.56999969482422,-13.65999984741211
S783860,Flood,ir069,S783860_ir069_fi145_Flood_2018_0701_1231.npz,-76.56999969482422,-27.3799991607666
S795231,FlashFlood,ir069,S795231_ir069_fi150_FlashFlood_2018_0701_1231.npz,-56.21999740600586,-18.299999237060547
S798681,HeavyRain,ir069,S798681_ir069_fi158_HeavyRain_2018_0701_1231.npz,-55.5099983215332,-18.81999969482422
S773483,FlashFlood,ir069,S773483_ir069_fi159_FlashFlood_2018_0701_1231.npz,-76.75,-18.219999313354492
S778594,HeavyRain,ir069,S778594_ir069_fi182_HeavyRain_2018_0701_1231.npz,-66.44999694824219,-25.09000015258789
S779635,FlashFlood,ir069,S779635_ir069_fi183_FlashFlood_2018_0701_1231.npz,-64.77999877929688,-19.69999885559082
S788556,FlashFlood,ir069,S788556_ir069_fi200_FlashFlood_2018_0701_1231.npz,-66.97999572753906,-23.350000381469727
S773244,FlashFlood,ir069,S773244_ir069_fi201_FlashFlood_2018_0701_1231.npz,-61.119998931884766,-13.449999809265137
S784555,FlashFlood,ir069,S784555_ir069_fi202_FlashFlood_2018_0701_1231.npz,-72.76000213623047,-19.709999084472656
S779380,FlashFlood,ir069,S779380_ir069_fi207_FlashFlood_2018_0701_1231.npz,-53.66999816894531,-21.899999618530273
S781134,FlashFlood,ir069,S781134_ir069_fi210_FlashFlood_2018_0701_1231.npz,-54.47999954223633,-15.869999885559082
S773645,HeavyRain,ir069,S773645_ir069_fi212_HeavyRain_2018_0701_1231.npz,-64.87999725341797,-23.799999237060547
S780286,Flood,ir069,S780286_ir069_fi213_Flood_2018_0701_1231.npz,-327.67999267578125,-28.76999855041504
S776909,FlashFlood,ir069,S776909_ir069_fi216_FlashFlood_2018_0701_1231.npz,-77.2699966430664,-26.81999969482422
S779428,FlashFlood,ir069,S779428_ir069_fi221_FlashFlood_2018_0701_1231.npz,-73.91999816894531,-26.84000015258789
S780765,HeavyRain,ir069,S780765_ir069_fi223_HeavyRain_2018_0701_1231.npz,-62.279998779296875,-14.609999656677246
S765425,Flood,ir069,S765425_ir069_fi226_Flood_2018_0701_1231.npz,-71.51000213623047,-19.969999313354492
S786331,FlashFlood,ir069,S786331_ir069_fi231_FlashFlood_2018_0701_1231.npz,-68.02999877929688,-15.210000038146973
S786001,FlashFlood,ir069,S786001_ir069_fi233_FlashFlood_2018_0701_1231.npz,-69.93000030517578,-16.510000228881836
S788304,Flood,ir069,S788304_ir069_fi237_Flood_2018_0701_1231.npz,-61.94999694824219,-18.260000228881836
S779562,FlashFlood,ir069,S779562_ir069_fi241_FlashFlood_2018_0701_1231.npz,-66.72000122070312,-27.979999542236328
S780798,HeavyRain,ir069,S780798_ir069_fi255_HeavyRain_2018_0701_1231.npz,-72.04000091552734,-23.420000076293945
S773562,HeavyRain,ir069,S773562_ir069_fi260_HeavyRain_2018_0701_1231.npz,-77.6199951171875,-21.670000076293945
S774675,Flood,ir069,S774675_ir069_fi263_Flood_2018_0701_1231.npz,-65.70999908447266,-23.329999923706055
S787257,FlashFlood,ir069,S787257_ir069_fi264_FlashFlood_2018_0701_1231.npz,-73.91999816894531,-25.170000076293945
S776431,HeavyRain,ir069,S776431_ir069_fi270_HeavyRain_2018_0701_1231.npz,-59.46999740600586,-24.459999084472656
S775029,FlashFlood,ir069,S775029_ir069_fi271_FlashFlood_2018_0701_1231.npz,-64.16999816894531,-23.799999237060547
S773474,FlashFlood,ir069,S773474_ir069_fi277_FlashFlood_2018_0701_1231.npz,-79.27999877929688,-20.78999900817871
S785854,FlashFlood,ir069,S785854_ir069_fi279_FlashFlood_2018_0701_1231.npz,-79.0,-22.90999984741211
S779515,FlashFlood,ir069,S779515_ir069_fi281_FlashFlood_2018_0701_1231.npz,-68.72000122070312,-18.829999923706055
S759449,FlashFlood,ir069,S759449_ir069_fi285_FlashFlood_2018_0701_1231.npz,-79.65999603271484,-19.829999923706055
S771784,FlashFlood,ir069,S771784_ir069_fi288_FlashFlood_2018_0701_1231.npz,-66.45999908447266,-23.3799991607666
S775595,FlashFlood,ir069,S775595_ir069_fi290_FlashFlood_2018_0701_1231.npz,-73.97000122070312,-22.850000381469727
S782192,FlashFlood,ir069,S782192_ir069_fi293_FlashFlood_2018_0701_1231.npz,-77.72999572753906,-22.35999870300293
S781926,FlashFlood,ir069,S781926_ir069_fi296_FlashFlood_2018_0701_1231.npz,-77.77999877929688,-21.469999313354492
S798711,Flood,ir069,S798711_ir069_fi304_Flood_2018_0701_1231.npz,-55.09000015258789,-16.40999984741211
S779146,FlashFlood,ir069,S779146_ir069_fi306_FlashFlood_2018_0701_1231.npz,-74.63999938964844,-21.260000228881836
S775665,FlashFlood,ir069,S775665_ir069_fi311_FlashFlood_2018_0701_1231.npz,-74.91999816894531,-24.010000228881836
S782133,FlashFlood,ir069,S782133_ir069_fi313_FlashFlood_2018_0701_1231.npz,-71.72999572753906,-27.59000015258789
S780114,FlashFlood,ir069,S780114_ir069_fi333_FlashFlood_2018_0701_1231.npz,-54.18000030517578,-13.109999656677246
S788878,Flood,ir069,S788878_ir069_fi334_Flood_2018_0701_1231.npz,-51.39999771118164,-20.1299991607666
S778673,FlashFlood,ir069,S778673_ir069_fi338_FlashFlood_2018_0701_1231.npz,-80.30999755859375,-23.09000015258789
S776555,HeavyRain,ir069,S776555_ir069_fi340_HeavyRain_2018_0701_1231.npz,-74.97000122070312,-23.34000015258789
S774093,FlashFlood,ir069,S774093_ir069_fi343_FlashFlood_2018_0701_1231.npz,-66.7699966430664,-27.149999618530273
S782853,FlashFlood,ir069,S782853_ir069_fi348_FlashFlood_2018_0701_1231.npz,-74.0199966430664,-27.529998779296875
S790337,Flood,ir069,S790337_ir069_fi353_Flood_2018_0701_1231.npz,-67.5,-22.920000076293945
S763697,FlashFlood,ir069,S763697_ir069_fi361_FlashFlood_2018_0701_1231.npz,-66.93000030517578,-22.939998626708984
S790562,FlashFlood,ir069,S790562_ir069_fi368_FlashFlood_2018_0701_1231.npz,-60.47999954223633,-30.15999984741211
S793064,FlashFlood,ir069,S793064_ir069_fi375_FlashFlood_2018_0701_1231.npz,-55.29999923706055,-17.6299991607666
S758878,FlashFlood,ir069,S758878_ir069_fi384_FlashFlood_2018_0701_1231.npz,-82.47000122070312,-20.56999969482422
S783559,FlashFlood,ir069,S783559_ir069_fi385_FlashFlood_2018_0701_1231.npz,-59.68000030517578,-17.010000228881836
S780109,FlashFlood,ir069,S780109_ir069_fi389_FlashFlood_2018_0701_1231.npz,-60.2599983215332,-23.03999900817871
S774560,HeavyRain,ir069,S774560_ir069_fi391_HeavyRain_2018_0701_1231.npz,-68.9000015258789,-15.899999618530273
S771965,HeavyRain,ir069,S771965_ir069_fi392_HeavyRain_2018_0701_1231.npz,-75.2699966430664,-21.529998779296875
S786356,FlashFlood,ir069,S786356_ir069_fi397_FlashFlood_2018_0701_1231.npz,-75.8499984741211,-27.34000015258789
S764826,FlashFlood,ir069,S764826_ir069_fi402_FlashFlood_2018_0701_1231.npz,-71.18000030517578,-20.94999885559082
S774121,FlashFlood,ir069,S774121_ir069_fi403_FlashFlood_2018_0701_1231.npz,-74.6500015258789,-27.459999084472656
S756331,FlashFlood,ir069,S756331_ir069_fi406_FlashFlood_2018_0701_1231.npz,-76.33999633789062,-26.260000228881836
S758480,FlashFlood,ir069,S758480_ir069_fi407_FlashFlood_2018_0701_1231.npz,-78.52999877929688,-18.219999313354492
S787344,FlashFlood,ir069,S787344_ir069_fi409_FlashFlood_2018_0701_1231.npz,-69.12999725341797,-29.079999923706055
S784154,FlashFlood,ir069,S784154_ir069_fi413_FlashFlood_2018_0701_1231.npz,-85.0,-14.389999389648438
S768254,FlashFlood,ir069,S768254_ir069_fi417_FlashFlood_2018_0701_1231.npz,-64.47999572753906,-24.15999984741211
S774122,FlashFlood,ir069,S774122_ir069_fi419_FlashFlood_2018_0701_1231.npz,-72.77999877929688,-20.479999542236328
S791707,Flood,ir069,S791707_ir069_fi424_Flood_2018_0701_1231.npz,-80.20999908447266,-16.600000381469727
S772713,Flood,ir069,S772713_ir069_fi428_Flood_2018_0701_1231.npz,-77.93000030517578,-21.56999969482422
S757101,FlashFlood,ir069,S757101_ir069_fi432_FlashFlood_2018_0701_1231.npz,-77.25,-25.809999465942383
S780534,FlashFlood,ir069,S780534_ir069_fi434_FlashFlood_2018_0701_1231.npz,-70.0199966430664,-26.1299991607666
S767595,FlashFlood,ir069,S767595_ir069_fi438_FlashFlood_2018_0701_1231.npz,-68.83000183105469,-23.189998626708984
S774018,FlashFlood,ir069,S774018_ir069_fi439_FlashFlood_2018_0701_1231.npz,-74.68999481201172,-22.76999855041504
S774468,FlashFlood,ir069,S774468_ir069_fi456_FlashFlood_2018_0701_1231.npz,-71.7699966430664,-19.479999542236328
S777899,FlashFlood,ir069,S777899_ir069_fi462_FlashFlood_2018_0701_1231.npz,-68.61000061035156,-25.18000030517578
S767730,Flood,ir069,S767730_ir069_fi466_Flood_2018_0701_1231.npz,-76.93999481201172,-17.770000457763672
S773261,FlashFlood,ir069,S773261_ir069_fi468_FlashFlood_2018_0701_1231.npz,-75.6500015258789,-23.439998626708984
S773028,FlashFlood,ir069,S773028_ir069_fi470_FlashFlood_2018_0701_1231.npz,-77.13999938964844,-19.619998931884766
S773074,Flood,ir069,S773074_ir069_fi476_Flood_2018_0701_1231.npz,-69.0,-32.5099983215332
S772462,FlashFlood,ir069,S772462_ir069_fi477_FlashFlood_2018_0701_1231.npz,-74.5199966430664,-20.739999771118164
S784296,FlashFlood,ir069,S784296_ir069_fi479_FlashFlood_2018_0701_1231.npz,-74.40999603271484,-22.020000457763672
S774400,Flood,ir069,S774400_ir069_fi481_Flood_2018_0701_1231.npz,-75.81999969482422,-21.78999900817871
S780590,FlashFlood,ir069,S780590_ir069_fi485_FlashFlood_2018_0701_1231.npz,-63.21999740600586,-30.799999237060547
S786152,FlashFlood,ir069,S786152_ir069_fi489_FlashFlood_2018_0701_1231.npz,-77.2699966430664,-15.929999351501465
S779151,FlashFlood,ir069,S779151_ir069_fi491_FlashFlood_2018_0701_1231.npz,-69.08999633789062,-16.549999237060547
S786089,Flood,ir069,S786089_ir069_fi494_Flood_2018_0701_1231.npz,-75.0199966430664,-18.139999389648438
S788760,FlashFlood,ir069,S788760_ir069_fi503_FlashFlood_2018_0701_1231.npz,-72.6500015258789,-19.139999389648438
S790227,Flood,ir069,S790227_ir069_fi507_Flood_2018_0701_1231.npz,-25.979999542236328,-11.34000015258789
S786461,FlashFlood,ir069,S786461_ir069_fi508_FlashFlood_2018_0701_1231.npz,-54.86000061035156,-17.020000457763672
S766161,FlashFlood,ir069,S766161_ir069_fi510_FlashFlood_2018_0701_1231.npz,-76.88999938964844,-21.619998931884766
S776460,FlashFlood,ir069,S776460_ir069_fi511_FlashFlood_2018_0701_1231.npz,-80.29999542236328,-23.03999900817871
S765325,FlashFlood,ir069,S765325_ir069_fi525_FlashFlood_2018_0701_1231.npz,-73.41999816894531,-24.15999984741211
S780823,HeavyRain,ir069,S780823_ir069_fi529_HeavyRain_2018_0701_1231.npz,-70.62999725341797,-18.28999900817871
S791789,Flood,ir069,S791789_ir069_fi532_Flood_2018_0701_1231.npz,-46.119998931884766,-9.920000076293945
S771695,FlashFlood,ir069,S771695_ir069_fi534_FlashFlood_2018_0701_1231.npz,-80.15999603271484,-22.219999313354492
S756824,FlashFlood,ir069,S756824_ir069_fi538_FlashFlood_2018_0701_1231.npz,-68.45999908447266,-23.969999313354492
S782216,FlashFlood,ir069,S782216_ir069_fi540_FlashFlood_2018_0701_1231.npz,-71.5199966430664,-19.18000030517578
S780296,FlashFlood,ir069,S780296_ir069_fi543_FlashFlood_2018_0701_1231.npz,-72.68000030517578,-9.779999732971191
S772816,FlashFlood,ir069,S772816_ir069_fi557_FlashFlood_2018_0701_1231.npz,-72.69999694824219,-28.19999885559082
S783164,FlashFlood,ir069,S783164_ir069_fi562_FlashFlood_2018_0701_1231.npz,-72.5199966430664,-24.670000076293945
S785351,FlashFlood,ir069,S785351_ir069_fi566_FlashFlood_2018_0701_1231.npz,-78.23999786376953,-16.56999969482422
S788666,Flood,ir069,S788666_ir069_fi568_Flood_2018_0701_1231.npz,-75.79999542236328,-11.649999618530273
S806294,Flood,ir069,S806294_ir069_fi572_Flood_2018_0701_1231.npz,-53.61000061035156,-19.670000076293945
S796621,FlashFlood,ir069,S796621_ir069_fi576_FlashFlood_2018_0701_1231.npz,-76.72999572753906,-11.969999313354492
S786359,FlashFlood,ir069,S786359_ir069_fi577_FlashFlood_2018_0701_1231.npz,-71.22000122070312,-22.56999969482422
S790338,Flood,ir069,S790338_ir069_fi580_Flood_2018_0701_1231.npz,-51.89999771118164,-23.209999084472656
S767026,FlashFlood,ir069,S767026_ir069_fi588_FlashFlood_2018_0701_1231.npz,-66.6500015258789,-15.34999942779541
S792352,Flood,ir069,S792352_ir069_fi591_Flood_2018_0701_1231.npz,-73.68000030517578,-27.15999984741211
S792306,Flood,ir069,S792306_ir069_fi592_Flood_2018_0701_1231.npz,-63.22999954223633,-33.130001068115234
S787301,FlashFlood,ir069,S787301_ir069_fi599_FlashFlood_2018_0701_1231.npz,-67.4000015258789,-29.44999885559082
S761768,FlashFlood,ir069,S761768_ir069_fi600_FlashFlood_2018_0701_1231.npz,-80.58000183105469,-25.760000228881836
S781453,Flood,ir069,S781453_ir069_fi603_Flood_2018_0701_1231.npz,-75.29000091552734,-22.81999969482422
S782272,HeavyRain,ir069,S782272_ir069_fi611_HeavyRain_2018_0701_1231.npz,-65.68000030517578,-22.44999885559082
S785598,Flood,ir069,S785598_ir069_fi618_Flood_2018_0701_1231.npz,-54.87999725341797,-13.50999927520752
S795691,Flood,ir069,S795691_ir069_fi619_Flood_2018_0701_1231.npz,-63.89999771118164,-31.17999839782715
S788678,HeavyRain,ir069,S788678_ir069_fi620_HeavyRain_2018_0701_1231.npz,-63.71999740600586,-17.059999465942383
S789824,Flood,ir069,S789824_ir069_fi624_Flood_2018_0701_1231.npz,-46.70000076293945,-19.059999465942383
S773579,FlashFlood,ir069,S773579_ir069_fi630_FlashFlood_2018_0701_1231.npz,-70.56999969482422,-21.260000228881836
S774883,Flood,ir069,S774883_ir069_fi632_Flood_2018_0701_1231.npz,-58.29999923706055,-24.149999618530273
S787154,Flood,ir069,S787154_ir069_fi636_Flood_2018_0701_1231.npz,-47.349998474121094,-20.760000228881836
S782450,Flood,ir069,S782450_ir069_fi639_Flood_2018_0701_1231.npz,-71.68000030517578,-15.639999389648438
S781198,FlashFlood,ir069,S781198_ir069_fi648_FlashFlood_2018_0701_1231.npz,-70.87999725341797,-19.459999084472656
S780809,HeavyRain,ir069,S780809_ir069_fi649_HeavyRain_2018_0701_1231.npz,-75.36000061035156,-21.10999870300293
S781936,FlashFlood,ir069,S781936_ir069_fi651_FlashFlood_2018_0701_1231.npz,-53.5099983215332,-17.299999237060547
S791721,Flood,ir069,S791721_ir069_fi664_Flood_2018_0701_1231.npz,-78.58999633789062,-15.59999942779541
S778235,FlashFlood,ir069,S778235_ir069_fi665_FlashFlood_2018_0701_1231.npz,-66.1500015258789,-28.18000030517578
S784015,FlashFlood,ir069,S784015_ir069_fi667_FlashFlood_2018_0701_1231.npz,-327.67999267578125,-26.670000076293945
S780073,FlashFlood,ir069,S780073_ir069_fi669_FlashFlood_2018_0701_1231.npz,-56.09000015258789,-18.10999870300293
S785478,HeavyRain,ir069,S785478_ir069_fi672_HeavyRain_2018_0701_1231.npz,-71.79000091552734,-28.279998779296875
S781652,FlashFlood,ir069,S781652_ir069_fi673_FlashFlood_2018_0701_1231.npz,-46.41999816894531,-13.989999771118164
S783949,FlashFlood,ir069,S783949_ir069_fi674_FlashFlood_2018_0701_1231.npz,-77.70999908447266,-26.619998931884766
S783940,FlashFlood,ir069,S783940_ir069_fi682_FlashFlood_2018_0701_1231.npz,-75.0999984741211,-22.939998626708984
S783098,HeavyRain,ir069,S783098_ir069_fi683_HeavyRain_2018_0701_1231.npz,-71.54000091552734,-25.329999923706055
S775143,FlashFlood,ir069,S775143_ir069_fi687_FlashFlood_2018_0701_1231.npz,-77.06999969482422,-22.979999542236328
S773716,FlashFlood,ir069,S773716_ir069_fi688_FlashFlood_2018_0701_1231.npz,-74.95999908447266,-27.899999618530273
S786445,HeavyRain,ir069,S786445_ir069_fi698_HeavyRain_2018_0701_1231.npz,-66.61000061035156,-20.369998931884766
S788338,Flood,ir069,S788338_ir069_fi706_Flood_2018_0701_1231.npz,-67.5199966430664,-18.139999389648438
S773243,FlashFlood,ir069,S773243_ir069_fi708_FlashFlood_2018_0701_1231.npz,-60.94999694824219,-29.26999855041504
S759830,FlashFlood,ir069,S759830_ir069_fi711_FlashFlood_2018_0701_1231.npz,-83.87999725341797,-22.969999313354492
S775722,Flood,ir069,S775722_ir069_fi714_Flood_2018_0701_1231.npz,-61.19999694824219,-13.019999504089355
S783698,FlashFlood,ir069,S783698_ir069_fi716_FlashFlood_2018_0701_1231.npz,-74.58999633789062,-20.549999237060547
S774693,Flood,ir069,S774693_ir069_fi720_Flood_2018_0701_1231.npz,-67.06999969482422,-20.899999618530273
S785759,FlashFlood,ir069,S785759_ir069_fi722_FlashFlood_2018_0701_1231.npz,-73.58000183105469,-23.78999900817871
S774913,Flood,ir069,S774913_ir069_fi726_Flood_2018_0701_1231.npz,-58.1099967956543,-15.239999771118164
S766413,FlashFlood,ir069,S766413_ir069_fi729_FlashFlood_2018_0701_1231.npz,-81.98999786376953,-13.859999656677246
S784707,FlashFlood,ir069,S784707_ir069_fi735_FlashFlood_2018_0701_1231.npz,-66.58000183105469,-21.479999542236328
S779812,FlashFlood,ir069,S779812_ir069_fi739_FlashFlood_2018_0701_1231.npz,-67.90999603271484,-25.90999984741211
S776566,HeavyRain,ir069,S776566_ir069_fi741_HeavyRain_2018_0701_1231.npz,-54.30999755859375,-22.989999771118164
S774347,HeavyRain,ir069,S774347_ir069_fi742_HeavyRain_2018_0701_1231.npz,-74.98999786376953,-16.969999313354492
S783791,FlashFlood,ir069,S783791_ir069_fi745_FlashFlood_2018_0701_1231.npz,-327.67999267578125,-23.389999389648438
S787551,FlashFlood,ir069,S787551_ir069_fi746_FlashFlood_2018_0701_1231.npz,-77.79999542236328,-16.920000076293945
S785742,HeavyRain,ir069,S785742_ir069_fi754_HeavyRain_2018_0701_1231.npz,-72.47000122070312,-21.299999237060547
S769599,FlashFlood,ir069,S769599_ir069_fi755_FlashFlood_2018_0701_1231.npz,-67.19999694824219,-18.75
S786476,Flood,ir069,S786476_ir069_fi765_Flood_2018_0701_1231.npz,-63.529998779296875,-27.739999771118164
S786076,FlashFlood,ir069,S786076_ir069_fi768_FlashFlood_2018_0701_1231.npz,-80.08000183105469,-13.880000114440918
S788070,Flood,ir069,S788070_ir069_fi772_Flood_2018_0701_1231.npz,-55.79999923706055,-20.219999313354492
S788424,Flood,ir069,S788424_ir069_fi778_Flood_2018_0701_1231.npz,-53.87999725341797,-30.899999618530273
S778215,HeavyRain,ir069,S778215_ir069_fi779_HeavyRain_2018_0701_1231.npz,-64.97999572753906,-21.619998931884766
S779422,Flood,ir069,S779422_ir069_fi791_Flood_2018_0701_1231.npz,-52.88999938964844,-24.369998931884766
S773420,FlashFlood,ir069,S773420_ir069_fi796_FlashFlood_2018_0701_1231.npz,-74.7699966430664,-15.649999618530273
S762510,FlashFlood,ir069,S762510_ir069_fi798_FlashFlood_2018_0701_1231.npz,-79.75,-9.739999771118164
S784075,FlashFlood,ir069,S784075_ir069_fi800_FlashFlood_2018_0701_1231.npz,-70.87999725341797,-27.3799991607666
S778207,HeavyRain,ir069,S778207_ir069_fi807_HeavyRain_2018_0701_1231.npz,-68.41999816894531,-16.229999542236328
S778731,FlashFlood,ir069,S778731_ir069_fi817_FlashFlood_2018_0701_1231.npz,-71.37999725341797,-22.1299991607666
S787557,Flood,ir069,S787557_ir069_fi838_Flood_2018_0701_1231.npz,-72.72999572753906,-11.949999809265137
S774672,Flood,ir069,S774672_ir069_fi849_Flood_2018_0701_1231.npz,-63.0099983215332,-23.93000030517578
S774789,FlashFlood,ir069,S774789_ir069_fi851_FlashFlood_2018_0701_1231.npz,-80.41999816894531,-22.020000457763672
S786200,FlashFlood,ir069,S786200_ir069_fi856_FlashFlood_2018_0701_1231.npz,-67.97999572753906,-23.889999389648438
S787138,HeavyRain,ir069,S787138_ir069_fi861_HeavyRain_2018_0701_1231.npz,-73.11000061035156,-24.09000015258789
S780175,FlashFlood,ir069,S780175_ir069_fi868_FlashFlood_2018_0701_1231.npz,-66.25,-26.939998626708984
S766129,Flood,ir069,S766129_ir069_fi869_Flood_2018_0701_1231.npz,-77.38999938964844,-11.029999732971191
S767072,HeavyRain,ir069,S767072_ir069_fi871_HeavyRain_2018_0701_1231.npz,-74.01000213623047,-21.059999465942383
S785816,FlashFlood,ir069,S785816_ir069_fi874_FlashFlood_2018_0701_1231.npz,-73.54000091552734,-21.920000076293945
S787598,Flood,ir069,S787598_ir069_fi875_Flood_2018_0701_1231.npz,-79.20999908447266,-26.68000030517578
